Title,Reviews,Sold,Original Price,Store Name,Store City,Description,Order Processing,Positive Feedback,Total Feedback,Product URL
Keyboard Gaming Multimedia Mechanical AULA F2088 Grey - RGB Blue Switch - Hotswap ,,,Rp2.045.000,Aula Gaming,Jakarta Pusat,"Kami selalu mencari cara untuk meningkatkan produk kami. Dengan mengisi survei ini, Anda dapat membantu kami memberikan produk yang lebih baik bagi Anda dan pelanggan lainnya.https: //www. /r/Q3LDXNMWELCOME DEALER :)PRODUK YANG DITAMPILKAN BERARTI STOCK READY GARANSI 1 TAHUN.Keyboard Gaming Multimedia Mechanical AULA F2088 - Blue Switch*Product Description :Dual Mode Knob DesignYou Can store desired light effect with 3 different keysMultimedia hot-key designDouble injection key capsDesigned with mechanical switches for durability and excellent hand feelThe hand rest uses ultrasonic welding technology, and the magneticdesign is perfectly matched with the keyboardThis keyboard wil turn off the backlight when change to the sleep mode*Product Features :Knob dual mode design, default lightng mode, like 'light effect mode' and 'multimedia mode'Operation method : Hold for 3 seconds to switch between multimedia mode and light effect modeFN+ESC : hold these two key for 1~2 seconds to restore factory defaults*Multimedia mode :In multimedia mode : Knob light is off to multimedia mode.Click the button to mute the function.Rotate the knob clockwise to increase volume.*Light effect mode :In the light effect mode :The rotation indicator lights up to the lighting mode.Click the button to witch the light effect mode and store up to 19 lighting effects.In the light effect mode :Rotate the knob anticlockwise to decrease the brightness of the lightRotate the knob clockwise to increase the brightness of the light*Specifications :Connectivity : Wired USBNumber of buttons : 108Button Stroke : 4.0mmButton Strength : 60 +- 10gButton life times : 50 millionRated current and voltage : DC5V / 250mAProduct Size : 435(L) x 123(W) x 36(H) +- 0.5mmHand tray size : 435(L) x 68(W) x 14.5(H) +- 0.5mmProduct weight : 0.83KG +- 10gSystem requirement : Vista / Windows 7, 8, 10 / Mac",± 21 jam,7.093 Feedback Positif,dari 7.175 feedback,https://www.bukalapak.com/p/g-komputer/g-aksesoris/g-keyboard/4hi6h74-jual-keyboard-gaming-multimedia-mechanical-aula-f2088-grey-rgb-blue-switch-hotswap
Keyboard Gaming Multimedia Mechanical AULA F2063 - RGB Macro Software ,,,Rp599.000,SET Gaming Gear Official,Jakarta Pusat,"WELCOME DEALER :)PRODUK YANG DITAMPILKAN BERARTI STOCK READYGARANSI 1 TAHUNSpecification- USB interface, Plug&Play- Number of keys: 106- KRGD Blue Switch switches- Key stroke height: 4 mm- Pressure force: 60 grams- Press distance: 2 mm to activate- Reporting frequency: 125 Hz- Anti-Ghosting  2 modes (6 keys/full)- Key life  50 million clicks- Wrapped cable: 1,6 m- Keyboard dimensions: 447.5x 159x 43 mm- Weight: 0.91 kgSelection of working mode:- Press and hold more than 5s to adjust Gamingmode <=> Multimedia modeGaming mode:- 20 different backlight- brightness - Multimedia mode:- Play/Pause- V Garansi 1 TahunLink Download Driver : ww ",± 20 jam,4.013 Feedback Positif,dari 4.100 feedback,https://www.bukalapak.com/p/g-komputer/g-gaming/g-mouse-keyboard-gaming/4h59flm-jual-keyboard-gaming-multimedia-mechanical-aula-f2063-rgb-macro-software
Keyboard Gaming HP GK600YS - Blue Switch Mechanical Keyboard Full RGB ,,,Rp1.299.000,SET Gaming Gear Official,Jakarta Pusat,"SELAMA PRODUK DAPAT DIBELI, BERARTI READY YA!SILAHKAN DIORDER!Specifications :Connection type : USB WiredNumver of Buttons : 104Button press life : Up to 50 million clicksRated voltage/ current : DC 5V/ 250mAButton press distance : 4.0mmButton press force : 6010gSupported Operating Systems : Windows 2000/ Windows XP/ Windows Vista/ Windows7/ Windows8/ Windows10/ MAC OSUnpackaged Product Dimensions : 436mm(L) x 129mm(W) x 37mm(H) 0.5mmCable Length : 1.8MFeatures :- Aluminum bezel is scratch resistant and durable.- Highly durable double-shot injection molded keycaps.- Enjoy typing all day: With a thick keyboard with responsive keys.- Built to last: Gaming buttons rated at up to 50 million-clicks.- Multi-color keys for gaming customization.- Supporting 6 button anti-ghosting.- Keyboard goes into sleep mode after 10 minutes idle time, press any key to wake up.Garansi Distributor 1 Tahun",± 20 jam,4.013 Feedback Positif,dari 4.100 feedback,https://www.bukalapak.com/p/g-komputer/g-aksesoris/g-keyboard/4h0likp-jual-keyboard-gaming-hp-gk600ys-blue-switch-mechanical-keyboard-full-rgb
,,,,,,,,,,https://www.bukalapak.com/u/kasno_peng
Keyboard Gaming Mechanical Hotswap Komic KG-KM870 TKL - NEW RED Switch Outemu - Hotswap Keyboard - Rainbow RGB LED-Macro Software-Free 4 Switch ,,,Rp1.099.000,Komic Gaming Gear,Jakarta Pusat,"Keyboard KG-KM870Komic sekarang inipun turut ikut serta meramaikan produk gaming yang sedang hits di Indonesia.Komic langsung melahirkan keyboard berteknologi saat ini yaitu mechanical hotswapp dengan dibalut oleh Red Switch keluaran pabrikan Outemu Keyboard gaming mekanis kompak Tenkeyless Komic KG-KM870 tkl kompak kecil dengan sakelar mekanis tahan debu OUTEMU merah setara Sakelar linier, klik tenang, suara klik, aksi cepat dengan resistensi minimal tanpa rasa benturan taktil dan keyboard ini adalah sakelar HOTSWAP dan Anda dapat mengubah kapan saja Anda suka Rainbow LED RGB backlit keyboard gaming USB mekanis 20 efek pencahayaan dan mode permainan yang berbeda, mode 6 warna tingkat kecerahan ganda, kecepatan pernapasan, keycaps rekayasa presisi yang menawarkan lampu latar seragam sebening kristal Keyboard game mekanis seri baja yang dirancang ergonomis Konstruksi plastik-abs tahan lama berkualitas tinggi dengan tombol dan sakelar mekanis yang dipasang di pelat yang berdiri bahkan selama sesi game maraton yang paling menguji Anti ghosting semua 87 tombol adalah rollover nkey bebas konflik yang menampilkan 13 tombol keyboard multimedia dan desain ergonomis non-slip, tahan percikan dilengkapi dengan konektor USB bebas korosi berkecepatan tinggi berlapis emas untuk koneksi yang andal Kompatibel dengan windows 10, windows 8, windows 7, windows vista, atau windows xp, dukungan keyboard mac os terbatas bekerja dengan baik dengan semua merek komputer besar dan PC game.Spesifikasi:20 Mode Pencahayaan BerjalanKeycap Injeksi GandaN-key RolloverMode Pencahayaan yang DisesuaikanDukungan: Win7, Win8, Win10Dimensi Produk : 35012030 mm Download Macro :https: ///file/d/1AFfNRwkVL-hZ4omSGbQTamstnlEfmcTC/view?usp=sharing",± 1-2 hari,1.026 Feedback Positif,dari 1.052 feedback,https://www.bukalapak.com/p/g-komputer/g-gaming/g-mouse-keyboard-gaming/4h5g304-jual-keyboard-gaming-mechanical-hotswap-komic-kg-km870-tkl-new-red-switch-outemu-hotswap-keyboard-rainbow-rgb-led-macro-software-free-4-switch
Noir x Yunzii IF98 Pro 1800 Layout Wireless Mechanical Gaming Keyboard ,,,Rp1.599.000,Chemicy Gaming,Jakarta Pusat,"BARANG BARU 100% ORIGINALKeuntungan klean kalo belanja di Chemicy Gaming : Dapat packing lapis tambahan agar barang aman Fast delivery untuk Instant Kurir (Gojek / Grab) Fast proses untuk pengiriman ekspedisi Bisa request untuk pengiriman kurir khusus untuk barang besar (Kursi / Meja) Dapat BONUS merchandise extra selama tersediaDiwajibkan untuk rekam video saat unboxing barang (TANPA DI PAUSE / CUT) agar terdapat bukti valid jika misal ada cacat fisik / kerusakan saat diterima.Tanpa adanya video ini, maka garansi tukar tidak berlaku!Silahkan baca ketentuan, jam kerja serta kebijakan garansiMEMBELI = SUDAH MEMBACA & SETUJUSpesifikasi : Aluminum badge at the back of the keyboard PBT double-shot cherry profile keycaps Hot-swappable, compatible with 3 or 5 pins Silicone gasket mount for a softer and smoother typing feel with less vibration Pre-lubed sturdy screw-in stabilizers Polycarbonate (PC) plate, 3.1 mm silicone plate foam, 0.4 mm silicone switch pad Programmable RGB, macro, and key functionsHARAP CEK STOCK SEBELUM ORDER",± 1-2 hari,4.556 Feedback Positif,dari 4.556 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hkr6b1-jual-noir-x-yunzii-if98-pro-1800-layout-wireless-mechanical-gaming-keyboard
Keyboard Gaming Mechanical Hotswap Komic KG-KM870 TKL Pink - NEW RED Switch Outemu - Hotswap Keyboard - Rainbow RGB LED-Macro Software-Free 4 Switch ,1 Ulasan,1 Terjual,Rp1.099.000,Komic Gaming Gear,Jakarta Pusat,"Keyboard KG-KM870Komic sekarang inipun turut ikut serta meramaikan produk gaming yang sedang hits di Indonesia.Komic langsung melahirkan keyboard berteknologi saat ini yaitu mechanical hotswapp dengan dibalut oleh Red Switch keluaran pabrikan Outemu Keyboard gaming mekanis kompak Tenkeyless Komic KG-KM870 tkl kompak kecil dengan sakelar mekanis tahan debu OUTEMU merah setara Sakelar linier, klik tenang, suara klik, aksi cepat dengan resistensi minimal tanpa rasa benturan taktil dan keyboard ini adalah sakelar HOTSWAP dan Anda dapat mengubah kapan saja Anda suka Rainbow LED RGB backlit keyboard gaming USB mekanis 20 efek pencahayaan dan mode permainan yang berbeda, mode 6 warna tingkat kecerahan ganda, kecepatan pernapasan, keycaps rekayasa presisi yang menawarkan lampu latar seragam sebening kristal Keyboard game mekanis seri baja yang dirancang ergonomis Konstruksi plastik-abs tahan lama berkualitas tinggi dengan tombol dan sakelar mekanis yang dipasang di pelat yang berdiri bahkan selama sesi game maraton yang paling menguji Anti ghosting semua 87 tombol adalah rollover nkey bebas konflik yang menampilkan 13 tombol keyboard multimedia dan desain ergonomis non-slip, tahan percikan dilengkapi dengan konektor USB bebas korosi berkecepatan tinggi berlapis emas untuk koneksi yang andal Kompatibel dengan windows 10, windows 8, windows 7, windows vista, atau windows xp, dukungan keyboard mac os terbatas bekerja dengan baik dengan semua merek komputer besar dan PC game.Spesifikasi:20 Mode Pencahayaan BerjalanKeycap Injeksi GandaN-key RolloverMode Pencahayaan yang DisesuaikanDukungan: Win7, Win8, Win10Dimensi Produk : 35012030 mm Download Macro :https: ///file/d/1AFfNRwkVL-hZ4omSGbQTamstnlEfmcTC/view?usp=sharingv",± 1-2 hari,1.026 Feedback Positif,dari 1.052 feedback,https://www.bukalapak.com/p/g-komputer/g-gaming/g-mouse-keyboard-gaming/4h1pg6v-jual-keyboard-gaming-mechanical-hotswap-komic-kg-km870-tkl-pink-new-red-switch-outemu-hotswap-keyboard-rainbow-rgb-led-macro-software-free-4-switch
NuPhy Air75 / Air 75 RGB Wireless Hotswap Mechanical Gaming Keyboard ,,,Rp1.875.000,Chemicy Gaming,Jakarta Pusat,"BARANG BARU 100% ORIGINALKeuntungan klean kalo belanja di Chemicy Gaming : Dapat packing lapis tambahan agar barang aman Fast delivery untuk Instant Kurir (Gojek / Grab) Fast proses untuk pengiriman ekspedisi Bisa request untuk pengiriman kurir khusus untuk barang besar (Kursi / Meja) Dapat BONUS merchandise extra selama tersediaDiwajibkan untuk rekam video saat unboxing barang (TANPA DI PAUSE / CUT) agar terdapat bukti valid jika misal ada cacat fisik / kerusakan saat diterima.Tanpa adanya video ini, maka garansi tukar tidak berlaku!Silahkan baca ketentuan, jam kerja serta kebijakan garansiMEMBELI = SUDAH MEMBACA & SETUJUSpesifikasi : switch type: low-profile gateron mechanical layout: ansi 75% number of keys: 84 keys hot-swappable support: yes n-key rollover support: yes backlight & sidelight: rgb-led backlight modes: 21 sidelight modes: 4 mode: 2.4G wireless, bluetooth 5.0 or wired battery capacity: 2500mAh connection type: usb type-cHARAP CEK STOCK SEBELUM ORDER",± 1-2 hari,4.556 Feedback Positif,dari 4.556 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hhsxma-jual-nuphy-air75-air-75-rgb-wireless-hotswap-mechanical-gaming-keyboard
Cidoo V75 Pre-built 75% Hotswap Wireless Mechanical Gaming Keyboard ,,,Rp1.779.000,Chemicy Gaming,Jakarta Pusat,"BARANG BARU 100% ORIGINALKeuntungan klean kalo belanja di Chemicy Gaming : Barang 100% ORIGINAL 100% NEW Garansi Resmi masing"" distributor Garansi tukar baru apabila barang diterima terdapat cacat fisik WAJIB VIDEO UNBOXING NO CUT / PAUSE Klaim Garansi MUDAH & PASTI DIBANTU sampai selesai Dapat packing lapis tambahan agar barang aman Fast delivery untuk Instant Kurir (Gojek / Grab) Fast proses untuk pengiriman ekspedisi Bisa request untuk pengiriman kurir khusus untuk barang besar (Kursi / Meja) Dapat BONUS merchandise extra selama tersediaDiwajibkan untuk rekam video saat unboxing barang (TANPA DI PAUSE / CUT) agar terdapat bukti valid jika misal ada cacat fisik / kerusakan saat diterima.Tanpa adanya video ini, maka garansi tukar tidak berlaku!Silahkan baca ketentuan, jam kerja serta kebijakan garansiMEMBELI = SUDAH MEMBACA & SETUJUSpesifikasi : STRUCTURE: Gasket-mounted with imported Poron adhesive foam strip BATTERY CAPACITY: 3000mAh CONNECTIVITY: Bluetooth wireless&USB-C wired&2.4Ghz RGB: south-facing RGB STABILIZER: PCBA screw-in stabilizer PLATE: PC slot positioning plate KEYCAPS: Single-sided and five-sided dye-sublimation keycaps CABLE: 1.6m Type-C braided cable CASE MATERIAL: powder coating CNC process case SIZE: 330mm x 145mm x 35mm FOAM: Sandwiched PORON foam/IXPE switch cushion/bottom switch socket PORON adhesive foam/bottom PORON foamHARAP CEK STOCK SEBELUM ORDER",± 1-2 hari,4.556 Feedback Positif,dari 4.556 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hnr4w7-jual-cidoo-v75-pre-built-75-hotswap-wireless-mechanical-gaming-keyboard
E-YOOSO Z19 98% Monochrome Fullsize Mechanical Gaming Keyboard ,,,Rp395.000,Chemicy Gaming,Jakarta Pusat,"BARANG BARU 100% ORIGINALKeuntungan klean kalo belanja di Chemicy Gaming : Dapat packing lapis tambahan agar barang aman Fast delivery untuk Instant Kurir (Gojek / Grab) Fast proses untuk pengiriman ekspedisi Bisa request untuk pengiriman kurir khusus untuk barang besar (Kursi / Meja) Dapat BONUS merchandise extra selama tersediaDiwajibkan untuk rekam video saat unboxing barang (TANPA DI PAUSE / CUT) agar terdapat bukti valid jika misal ada cacat fisik / kerusakan saat diterima.Tanpa adanya video ini, maka garansi tukar tidak berlaku!Silahkan baca ketentuan, jam kerja serta kebijakan garansiMEMBELI = SUDAH MEMBACA & SETUJUSpesifikasi : 98% Mechanical Keyboard Hotswapable outemu switch 3 pin Windows & Mac support Monochrome Light Multiple light mode adjustment Type - C WiredHARAP CEK STOCK SEBELUM ORDER",± 1-2 hari,4.556 Feedback Positif,dari 4.556 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hlccky-jual-e-yooso-z19-98-monochrome-fullsize-mechanical-gaming-keyboard
Keyboard Gaming Fantech MAXFIT61 FROST Wireless Hotswab Mechanical Gaming Keyboard RGB ,2 Ulasan,2 Terjual,Rp599.000,AKA Official ,Jakarta Barat,"Seri terbaru dari MAXFIT61 Family, perubahan & upgrade apa saja sih3 CONNECTIONS SUPPORTDengan fitur 3 koneksi (Wired, 2.4ghz Wireless, Bluetooth 5.0) Anda bebas menggunakan MAXFIT61 FROST di perangkat mana saja. Dukungan 3 koneksi membuat Anda semakin produktif dalam berbagai pekerjaan, bukan hanya untuk bermain game saja.POLYCARBONATE COVER & TRANSPARENT CASING + UNDER GLOW RGBMAXFIT61 FROST terbaru ini sudah memakai POLYCARBONATE sebagai bahan dari Cover / Case keyboard ini. Tampilan yang sedikit transparan dan terdapat lampu UNDER GLOW semakin menambah estetik.NORTH FACING RGB SWITCH & HOTSWAPPABLE (5 PIN)MAXFIT61 FROST compatible dengan berbagai tipe mechanical Switch mulai dari Gateron, Cherry dan Kailh, hingga Mechanical Switch yang memiliki 5 Pin dan sudah menggunakan.MAGIC FNAll the Magic, in one key. Dengan mudah mengakses tombol penting untuk fungsi, dan mengontrol media Anda, dan bahkan mengatur fungsi Custom. Dengan menekan Fn+CAPS, Anda mendapatkan akses cepat ke tombol multimedia, tombol beranda, tombol khusus, dan lainnya. Software MAXFIT61 memungkinkan Anda mengganti, memindahkan seluruh tombol keyboard sesuai dengan keinginan (Layout Baru) kecuali tombol FNMAXFIT61 FROST KEYCAP GUIDEBagi yang hendak mengganti Keycap sesuai selera masing-masing, simak referensi ukuran Keycap MAXFIT61 pada gambar produk di atas agar tidak terjadi kesalahan dalam memilih. Keycap bawaan MAXFIT61 menggunakan OEM Profile.TERDAPAT 2 PILIHAN WARNA (HITAM & PUTIH)TERDAPAT 2 PILIHAN SWITCH (BLUE CLICKY & RED SILENT)SPESIFIKASI Lengkap :3 Connections (Wired, 2.4ghz Wireless, Bluetooth 5.0) up to 5 devicesBaterai 1,900 mAH up to 72 hours (RGB OFF)60% KEYBOARD LAYOUT (61 Tombol)NORTH FACING RGBHOT-SWAPPABLE (Support up to 5 pin Switches)Outemu Switch Bawaan (Blue Switch, Red Switch)Pre-Lube Stabilizer (SHIFT, ENTER, SPACE-BAR, BACKSPACE)Include Damper FoamMAGIC FNDetachable Type-CGaransi Resmi 1 Tahun Fantech Indonesia",± 16 jam,20.888 Feedback Positif,dari 21.035 feedback,https://www.bukalapak.com/p/komputer/hardware/processor/4hdict7-jual-keyboard-gaming-fantech-maxfit61-frost-wireless-hotswab-mechanical-gaming-keyboard-rgb
Logitech G Pro X TKL Lightspeed Wireless Mechanical Gaming Keyboard ,,,Rp2.699.000,Chemicy Gaming,Jakarta Pusat,"GARANSI RESMI INDONESIA 1 TAHUNKeuntungan klean kalo belanja di Chemicy Gaming : 100% NEW & ORIGINAL Garansi TUKAR BARU apabila barang diterima terdapat cacat fisikWAJIB VIDEO UNBOXING NO CUT / PAUSE Layanan After Sales Fast Response Bisa request untuk pengiriman kurir khusus untuk barang besar (Kursi / Meja) BONUS merchandise extra selama tersediaADA BAIKNYA CEK STOCK SEBELUM ORDER MAS GAN )Spesifikasi Layout : TKL Size : P: 352 x L: 150 x T: 34 mm Jumlah tombol : 100 Tombol Facing : North Facing Hotswappable : Non-hotswappable Switch : Tactile Switch Material : Keycap PBT Dual Shot. Tipe mounting : - Lampu LED : RGB Connection : Kabel, Dongle 2.4GHz, dan Bluetooth (Batre up to 50 jam) Feet : Adjustable Fitur tambahan : Tombol Media, Rolling Volume",± 1-2 hari,4.556 Feedback Positif,dari 4.556 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hp50ag-jual-logitech-g-pro-x-tkl-lightspeed-wireless-mechanical-gaming-keyboard
FL Esports MK750 Barebone RGB Wireless Mechanical Gaming Keyboard ,,,Rp999.000,Chemicy Gaming,Jakarta Pusat,"BARANG BARU 100% ORIGINALKeuntungan klean kalo belanja di Chemicy Gaming : Dapat packing lapis tambahan agar barang aman Fast delivery untuk Instant Kurir (Gojek / Grab) Fast proses untuk pengiriman ekspedisi Bisa request untuk pengiriman kurir khusus untuk barang besar (Kursi / Meja) Dapat BONUS merchandise extra selama tersediaDiwajibkan untuk rekam video saat unboxing barang (TANPA DI PAUSE / CUT) agar terdapat bukti valid jika misal ada cacat fisik / kerusakan saat diterima.Tanpa adanya video ini, maka garansi tukar tidak berlaku!Silahkan baca ketentuan, jam kerja serta kebijakan garansiMEMBELI = SUDAH MEMBACA & SETUJUSpesifikasi : 75% Layout With Knob Triple Connection Mode (2.4G / Bluetooth / Wired) Gasket Mounted Structure Top Case + Middle Plate + PCBA With Hot-swap socks & South LED + Bottom Case Pre-Lubed, Plate-mounted Stabilizers Anti-noise silicone pad between PCB & Middle plate, PORON switch Bottom Pad, silicone foam at the bottom case Baterry capacity 3000 mAh Two-level feet & with a slot for wireless dongleHARAP CEK STOCK SEBELUM ORDER",± 1-2 hari,4.556 Feedback Positif,dari 4.556 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hi4r3d-jual-fl-esports-mk750-barebone-rgb-wireless-mechanical-gaming-keyboard
Fantech ATOM MK886 Fullsize RGB Mechanical Gaming Keyboard ,,,Rp289.000,Chemicy Gaming,Jakarta Pusat,"BARANG BARU 100% ORIGINALKeuntungan klean kalo belanja di Chemicy Gaming : Barang 100% ORIGINAL 100% NEW Garansi Resmi masing"" distributor Garansi tukar baru apabila barang diterima terdapat cacat fisik WAJIB VIDEO UNBOXING NO CUT / PAUSE Klaim Garansi MUDAH & PASTI DIBANTU sampai selesai Dapat packing lapis tambahan agar barang aman Fast delivery untuk Instant Kurir (Gojek / Grab) Fast proses untuk pengiriman ekspedisi Bisa request untuk pengiriman kurir khusus untuk barang besar (Kursi / Meja) Dapat BONUS merchandise extra selama tersediaDiwajibkan untuk rekam video saat unboxing barang (TANPA DI PAUSE / CUT) agar terdapat bukti valid jika misal ada cacat fisik / kerusakan saat diterima.Tanpa adanya video ini, maka garansi tukar tidak berlaku!Silahkan baca ketentuan, jam kerja serta kebijakan garansiMEMBELI = SUDAH MEMBACA & SETUJUSpesifikasi : FULLSIZE FORM FACTOR 25 KEY ANTI GHOSTING RGB LIGHTING EFFECTS TWO COLOR KECYAPS ADJUSTABLE HEIGHTHARAP CEK STOCK SEBELUM ORDER",± 1-2 hari,4.556 Feedback Positif,dari 4.556 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hkv2up-jual-fantech-atom-mk886-fullsize-rgb-mechanical-gaming-keyboard
